pl_name,hostname,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_bmag,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate;;;;
Kepler-1938 b,Kepler-1938,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,13.06243545000,0.0938000000,1.36000000,0.12133128,,,,,,0.000000,18.2500,527.00,89.76000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4522.00,0.655000,0.646000,-0.2200,[Fe/H],4.615000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
Kepler-1938 b,Kepler-1938,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,13.06242496000,0.0938000000,1.43000000,0.12757627,,,,,,0.000000,18.2500,527.00,89.38000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,4522.00,0.655000,0.646000,-0.2200,[Fe/H],4.615000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-1938 b,Kepler-1938,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,13.06240734000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4582.00,0.751226,0.724000,,,4.546260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2016-07-26,2016-07,2016-07-28;;;;
Kepler-1938 b,Kepler-1938,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,13.06242496000,0.0938000000,1.43000000,0.12757627,,,,,,0.000000,18.2500,527.00,89.38000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4522.00,0.655000,0.646000,-0.2200,[Fe/H],4.615000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-1938 b,Kepler-1938,b,1,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,13.06260014000,,1.82828927,0.16310932,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4522.00,0.655000,0.646000,-0.2200,[Fe/H],4.615000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2021-12-05,2022-02,2021-12-05;;;;
Kepler-1938 b,Kepler-1938,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,13.06243545000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4582.00,0.751226,0.724000,,,4.546260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-1938 b,Kepler-1938,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,13.06242496000,0.0938000000,1.43000000,0.12757627,,,,,,0.000000,18.2500,527.00,89.38000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4522.00,0.655000,0.646000,-0.2200,[Fe/H],4.615000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m24.45s,299.3518920,+41d11m44.62s,41.1957285,421.15200000,16.9930000,15.2460000,12.4940000,14.8554000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-1939 b,Kepler-1939,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,2.79064348100,0.0334000000,0.99000000,0.08832204,,,,,,0.000000,104.7400,816.00,87.73000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4353.00,0.603000,0.648000,-0.1800,[Fe/H],4.681000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m45.58s,285.6899312,+40d59m40.80s,40.9946659,189.83300000,15.1990000,13.6220000,10.8410000,13.3976000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
Kepler-1939 b,Kepler-1939,b,1,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,2.79065990400,,1.16480773,0.10391736,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4353.00,0.603000,0.648000,-0.1800,[Fe/H],4.681000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m45.58s,285.6899312,+40d59m40.80s,40.9946659,189.83300000,15.1990000,13.6220000,10.8410000,13.3976000,2021-12-05,2022-02,2021-12-05;;;;
Kepler-1939 b,Kepler-1939,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,2.79064933900,0.0335000000,0.92000000,0.08207704,,,,,,0.000000,110.5700,827.00,89.95000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4358.00,0.620000,0.643000,-0.1800,[Fe/H],4.662000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m45.58s,285.6899312,+40d59m40.80s,40.9946659,189.83300000,15.1990000,13.6220000,10.8410000,13.3976000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-1939 b,Kepler-1939,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,2.79064348100,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4525.59,0.641737,0.712000,0.2962,[M/H],4.675830,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m45.58s,285.6899312,+40d59m40.80s,40.9946659,189.83300000,15.1990000,13.6220000,10.8410000,13.3976000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-1939 b,Kepler-1939,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,2.79064933900,0.0335000000,0.92000000,0.08207704,,,,,,0.000000,110.5700,827.00,89.95000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4358.00,0.620000,0.643000,-0.1800,[Fe/H],4.662000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m45.58s,285.6899312,+40d59m40.80s,40.9946659,189.83300000,15.1990000,13.6220000,10.8410000,13.3976000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-1939 b,Kepler-1939,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,2.79064933900,0.0335000000,0.92000000,0.08207704,,,,,,0.000000,110.5700,827.00,89.95000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,4358.00,0.620000,0.643000,-0.1800,[Fe/H],4.662000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m45.58s,285.6899312,+40d59m40.80s,40.9946659,189.83300000,15.1990000,13.6220000,10.8410000,13.3976000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-1940 b,Kepler-1940,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.95060632000,0.0525000000,1.28000000,0.11419415,,,,,,0.000000,145.2300,885.00,88.69000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5431.00,0.717000,0.802000,-0.4400,[Fe/H],4.623000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m49.01s,291.2042027,+45d14m18.00s,45.2383344,798.59500000,16.4720000,15.6740000,13.4780000,15.2846000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
Kepler-1940 b,Kepler-1940,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,4.95062352000,0.0524000000,1.40000000,0.12489985,,,,,,0.000000,149.4900,892.00,88.81000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5435.00,0.725000,0.782000,-0.4400,[Fe/H],4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m49.01s,291.2042027,+45d14m18.00s,45.2383344,798.59500000,16.4720000,15.6740000,13.4780000,15.2846000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-1940 b,Kepler-1940,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,4.95062352000,0.0524000000,1.40000000,0.12489985,,,,,,0.000000,149.4900,892.00,88.81000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5435.00,0.725000,0.782000,-0.4400,[Fe/H],4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m49.01s,291.2042027,+45d14m18.00s,45.2383344,798.59500000,16.4720000,15.6740000,13.4780000,15.2846000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-1940 b,Kepler-1940,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,4.95060632000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5264.00,0.778655,0.900000,,,4.609620,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m49.01s,291.2042027,+45d14m18.00s,45.2383344,798.59500000,16.4720000,15.6740000,13.4780000,15.2846000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-1940 b,Kepler-1940,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,4.95062352000,0.0524000000,1.40000000,0.12489985,,,,,,0.000000,149.4900,892.00,88.81000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5435.00,0.725000,0.782000,-0.4400,[Fe/H],4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m49.01s,291.2042027,+45d14m18.00s,45.2383344,798.59500000,16.4720000,15.6740000,13.4780000,15.2846000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-1940 b,Kepler-1940,b,1,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,4.95061016100,,1.54732469,0.13804330,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5431.00,0.717000,0.802000,-0.4400,[Fe/H],4.623000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m49.01s,291.2042027,+45d14m18.00s,45.2383344,798.59500000,16.4720000,15.6740000,13.4780000,15.2846000,2021-12-05,2022-02,2021-12-05;;;;
Kepler-1941 b,Kepler-1941,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,31.33513970000,0.2092000000,1.99000000,0.17753621,,,,,,0.000000,47.5800,670.00,88.81000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6418.00,1.171000,1.241000,0.0700,[Fe/H],4.395000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-1941 b,Kepler-1941,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,31.33452785000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6283.00,1.394360,1.230000,,,4.239220,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2016-07-26,2016-07,2016-07-28;;;;
Kepler-1941 b,Kepler-1941,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,31.33510940000,0.2054000000,1.99000000,0.17753621,,,,,,0.000000,46.5300,666.00,88.60000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6404.00,1.142000,1.175000,-0.0600,[Fe/H],4.393000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
Kepler-1941 b,Kepler-1941,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,31.33513970000,0.2092000000,1.99000000,0.17753621,,,,,,0.000000,47.5800,670.00,88.81000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6418.00,1.171000,1.241000,0.0700,[Fe/H],4.395000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-1941 b,Kepler-1941,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,31.33510940000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6283.00,1.394360,1.230000,,,4.239220,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-1941 b,Kepler-1941,b,1,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,31.33510017000,,2.64976949,0.23639701,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6404.00,1.142000,1.175000,-0.0600,[Fe/H],4.393000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2021-12-05,2022-02,2021-12-05;;;;
Kepler-1941 b,Kepler-1941,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,31.33513970000,0.2092000000,1.99000000,0.17753621,,,,,,0.000000,47.5800,670.00,88.81000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6418.00,1.171000,1.241000,0.0700,[Fe/H],4.395000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m30.48s,296.6270184,+49d21m14.01s,49.3538910,1494.39000000,14.9920000,14.9430000,13.3640000,14.6228000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-1942 b,Kepler-1942,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,4.62602867000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5630.00,0.963936,1.000000,,,4.469970,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m55.33s,294.9805416,+44d25m30.86s,44.4252384,842.49200000,15.6910000,14.9100000,13.0350000,14.6596000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-1942 b,Kepler-1942,b,0,1,1,0,Transit,2021,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.62602867000,0.0516000000,1.65000000,0.14720339,,,,,,0.000000,247.3400,1012.00,88.90000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5834.00,0.797000,0.852000,-0.5000,[Fe/H],4.566000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m55.33s,294.9805416,+44d25m30.86s,44.4252384,842.49200000,15.6910000,14.9100000,13.0350000,14.6596000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
